Ticker,Filing Date,Items
PUMP,8/4/2020,"2.02, 9.01"
PUMP,11/2/2020,"2.02, 9.01"
PUMP,1/21/2021,"2.02, 9.01"
PUMP,2/24/2021,"2.02, 9.01"
PUMP,5/4/2021,"2.02, 9.01"
PUMP,8/4/2021,"2.02, 9.01"
PUMP,9/29/2021,"7.01, 9.01"
PUMP,11/2/2021,"2.02, 9.01"
PUMP,2/22/2022,"2.02, 9.01"
PUMP,5/3/2022,"2.02, 9.01"
PUMP,8/3/2022,"2.02, 9.01"
PUMP,8/22/2022,"7.01, 9.01"
PUMP,9/1/2022,"7.01, 9.01"
PUMP,11/2/2022,"1.01, 2.01, 2.02, 3.02, 3.03, 7.01, 9.01"
PUMP,12/6/2022,"7.01, 9.01"
PVH,1/9/2020,"7.01, 8.01, 9.01"
PVH,2/12/2020,"2.02, 9.01"
PVH,2/14/2020,"5.02, 9.01"
PVH,3/3/2020,5.02
PVH,4/1/2020,"2.02, 9.01"
PVH,4/6/2020,"8.01, 9.01"
PVH,4/8/2020,"5.02, 7.01, 9.01"
PVH,4/21/2020,"8.01, 9.01"
PVH,4/28/2020,"1.01, 2.03, 9.01"
PVH,6/3/2020,"5.02, 8.01, 9.01"
PVH,6/11/2020,"2.02, 9.01"
PVH,6/22/2020,"5.02, 5.07, 9.01"
PVH,7/6/2020,"8.01, 9.01"
PVH,7/7/2020,"8.01, 9.01"
PVH,7/10/2020,"1.01, 2.03, 8.01, 9.01"
PVH,7/14/2020,"2.05, 9.01"
PVH,9/2/2020,"2.02, 9.01"
PVH,9/30/2020,"5.02, 8.01, 9.01"
PVH,11/23/2020,"5.02, 9.01"
PVH,12/2/2020,"2.02, 9.01"
PVH,2/1/2021,"5.02, 8.01, 9.01"
PVH,2/10/2021,"7.01, 9.01"
PVH,3/30/2021,"2.02, 9.01"
PVH,4/29/2021,"1.01, 2.03"
PVH,6/2/2021,"2.02, 5.02, 9.01"
PVH,6/22/2021,5.07
PVH,6/23/2021,"8.01, 9.01"
PVH,6/23/2021,"7.01, 9.01"
PVH,8/5/2021,"8.01, 9.01"
PVH,8/31/2021,"2.02, 9.01"
PVH,10/21/2021,"5.02, 8.01, 9.01"
PVH,11/3/2021,8.01
PVH,12/1/2021,"2.02, 9.01"
PVH,2/9/2022,"5.02, 8.01, 9.01"
PVH,3/1/2022,"8.01, 9.01"
PVH,3/7/2022,8.01
PVH,3/23/2022,"5.02, 9.01"
PVH,3/29/2022,"2.02, 9.01"
PVH,4/13/2022,"7.01, 8.01, 9.01"
PVH,5/2/2022,"8.01, 9.01"
PVH,6/1/2022,"2.02, 9.01"
PVH,6/21/2022,5.07
PVH,8/4/2022,"5.02, 8.01, 9.01"
PVH,8/30/2022,"5.02, 9.01"
PVH,8/30/2022,"2.02, 9.01"
PVH,11/2/2022,"8.01, 9.01"
PVH,11/30/2022,"2.02, 7.01, 9.01"
PVH,12/9/2022,"1.01, 1.02, 2.03, 9.01"
PVH,12/14/2022,"8.01, 9.01"
PZZA,2/10/2020,8.01
PZZA,2/24/2020,5.02
PZZA,2/26/2020,"2.02, 9.01"
PZZA,3/31/2020,"2.02, 7.01, 9.01"
PZZA,4/28/2020,5.07
PZZA,5/6/2020,"2.02, 9.01"
PZZA,5/27/2020,"7.01, 9.01"
PZZA,6/30/2020,"7.01, 9.01"
PZZA,8/6/2020,"2.02, 9.01"
PZZA,8/25/2020,"7.01, 9.01"
PZZA,9/29/2020,"2.02, 7.01, 9.01"
PZZA,10/5/2020,"5.02, 7.01, 9.01"
PZZA,11/4/2020,"5.02, 9.01"
PZZA,11/5/2020,"2.02, 9.01"
PZZA,12/7/2020,"5.02, 9.01"
PZZA,2/12/2021,8.01
PZZA,2/25/2021,"2.02, 9.01"
PZZA,5/3/2021,5.07
PZZA,5/6/2021,"2.02, 9.01"
PZZA,5/12/2021,"1.01, 7.01, 9.01"
PZZA,8/5/2021,"2.02, 9.01"
PZZA,9/7/2021,"7.01, 8.01, 9.01"
PZZA,9/14/2021,"1.01, 2.03, 8.01, 9.01"
PZZA,10/22/2021,5.02
PZZA,11/4/2021,"2.02, 9.01"
PZZA,2/11/2022,8.01
PZZA,2/24/2022,"2.02, 9.01"
PZZA,3/9/2022,8.01
PZZA,3/31/2022,"7.01, 9.01"
PZZA,4/13/2022,"1.01, 9.01"
PZZA,5/2/2022,5.07
PZZA,5/5/2022,"2.02, 9.01"
PZZA,5/16/2022,5.02
PZZA,8/4/2022,"2.02, 9.01"
PZZA,8/4/2022,"2.02, 9.01"
PZZA,8/8/2022,"8.01, 9.01"
PZZA,10/18/2022,5.02
PZZA,11/3/2022,"2.02, 9.01"
PZZA,11/3/2022,"2.02, 9.01"
QDEL,6/6/2022,5.02
QDEL,7/7/2022,"7.01, 9.01"
QDEL,8/4/2022,"2.02, 9.01"
QDEL,8/17/2022,"8.01, 9.01"
QDEL,10/12/2022,"2.02, 9.01"
QDEL,11/2/2022,"2.02, 9.01"
QDEL,12/5/2022,8.01
QDEL,12/13/2022,"5.02, 5.03, 9.01"
QLYS,2/12/2020,"2.02, 9.01"
QLYS,5/7/2020,"2.02, 9.01"
QLYS,5/26/2020,"5.02, 9.01"
QLYS,6/11/2020,5.07
QLYS,6/16/2020,5.02
QLYS,8/10/2020,"2.02, 9.01"
QLYS,11/4/2020,"2.02, 9.01"
QLYS,2/10/2021,"2.02, 5.02, 9.01"
QLYS,3/4/2021,"7.01, 9.01"
QLYS,3/22/2021,"5.02, 9.01"
QLYS,4/29/2021,"5.02, 9.01"
QLYS,5/5/2021,"2.02, 9.01"
QLYS,6/11/2021,"5.02, 5.07, 9.01"
QLYS,8/9/2021,"2.02, 9.01"
QLYS,11/1/2021,5.02
QLYS,11/3/2021,"2.02, 9.01"
QLYS,12/2/2021,5.02
QLYS,2/4/2022,5.02
QLYS,2/10/2022,"2.02, 9.01"
QLYS,2/23/2022,"5.02, 9.01"
QLYS,5/4/2022,"2.02, 9.01"
QLYS,5/23/2022,5.02
QLYS,6/10/2022,"5.02, 5.07, 9.01"
QLYS,8/8/2022,"2.02, 9.01"
QLYS,11/2/2022,"2.02, 5.03, 9.01"
R,2/12/2020,"5.02, 9.01"
R,2/13/2020,"2.02, 7.01, 9.01"
R,4/1/2020,"7.01, 9.01"
R,4/2/2020,"2.02, 8.01"
R,4/29/2020,"2.02, 7.01, 9.01"
R,5/5/2020,5.07
R,5/22/2020,"1.01, 2.03, 9.01"
R,7/29/2020,"2.02, 7.01, 9.01"
R,8/20/2020,5.02
R,10/28/2020,"2.02, 7.01, 9.01"
R,11/6/2020,7.01
R,11/23/2020,7.01
R,2/11/2021,"2.02, 7.01, 9.01"
R,4/28/2021,"2.02, 7.01, 9.01"
R,5/6/2021,"5.02, 7.01, 9.01"
R,5/10/2021,5.07
R,7/15/2021,7.01
R,7/28/2021,"2.02, 7.01, 9.01"
R,10/27/2021,"2.02, 7.01, 9.01"
R,12/13/2021,"7.01, 8.01, 9.01"
R,12/20/2021,"1.01, 2.03, 7.01, 9.01"
R,2/16/2022,"2.02, 7.01, 9.01"
R,2/18/2022,"8.01, 9.01"
R,4/28/2022,"2.02, 9.01"
R,5/10/2022,5.07
R,6/3/2022,"7.01, 9.01"
R,7/27/2022,"2.02, 7.01, 9.01"
R,10/26/2022,"2.02, 7.01, 9.01"
R,12/12/2022,"5.02, 9.01"
RAMP,2/6/2018,"2.02, 9.01"
RAMP,5/16/2018,"2.02, 9.01"
RAMP,8/9/2018,"2.02, 8.01, 9.01"
RAMP,10/29/2018,"2.02, 8.01, 9.01"
RAMP,2/11/2019,"2.02, 8.01, 9.01"
RAMP,5/28/2019,"2.02, 9.01"
RAMP,8/5/2019,"2.02, 8.01, 9.01"
RAMP,11/6/2019,"2.02, 9.01"
RAMP,2/5/2020,"2.02, 9.01"
RAMP,5/21/2020,5.02
RAMP,5/21/2020,"2.02, 9.01"
RAMP,8/10/2020,"2.02, 9.01"
RAMP,11/9/2020,"2.02, 9.01"
RAMP,11/16/2020,"5.02, 9.01"
RAMP,2/8/2021,"2.02, 9.01"
RAMP,5/25/2021,"2.02, 9.01"
RAMP,8/5/2021,"2.02, 9.01"
RAMP,11/2/2021,"2.02, 9.01"
RAMP,2/9/2022,"2.02, 9.01"
RAMP,4/29/2022,"2.02, 8.01, 9.01"
RAMP,5/24/2022,"2.02, 9.01"
RAMP,8/4/2022,"2.02, 9.01"
RAMP,11/4/2022,2.05
RAMP,11/8/2022,"2.02, 9.01"
RCM,6/23/2022,3.01
RCM,6/27/2022,"7.01, 9.01"
RCM,8/3/2022,"2.02, 7.01, 9.01"
RCM,8/8/2022,"1.01, 9.01"
RCM,8/18/2022,5.02
RCM,9/12/2022,"1.01, 9.01"
RCM,11/8/2022,"2.02, 5.02, 7.01, 9.01"
RCM,11/14/2022,5.02
RCM,12/22/2022,"1.01, 5.02, 9.01"
REXR,1/16/2020,"5.02, 7.01, 9.01"
REXR,2/11/2020,"2.02, 7.01, 9.01"
REXR,2/14/2020,"1.01, 2.03, 8.01, 9.01"
REXR,3/6/2020,"8.01, 9.01"
REXR,5/4/2020,"2.02, 7.01, 9.01"
REXR,5/14/2020,"1.01, 9.01"
REXR,5/20/2020,"5.02, 9.01"
REXR,5/28/2020,5.07
REXR,7/9/2020,"5.02, 9.01"
REXR,7/21/2020,"2.02, 7.01, 9.01"
REXR,8/13/2020,"8.01, 9.01"
REXR,10/9/2020,8.01
REXR,10/20/2020,"2.02, 7.01, 9.01"
REXR,11/9/2020,"8.01, 9.01"
REXR,11/16/2020,"1.01, 2.03, 8.01, 9.01"
REXR,11/18/2020,8.01
REXR,12/4/2020,"8.01, 9.01"
REXR,12/22/2020,5.02
REXR,12/30/2020,5.02
REXR,1/6/2021,8.01
REXR,1/27/2021,8.01
REXR,2/10/2021,"2.02, 7.01, 9.01"
REXR,4/21/2021,"2.02, 7.01, 9.01"
REXR,5/24/2021,8.01
REXR,5/27/2021,"8.01, 9.01"
REXR,6/22/2021,5.07
REXR,7/1/2021,"1.01, 2.03, 8.01, 9.01"
REXR,7/12/2021,"7.01, 8.01, 9.01"
REXR,7/21/2021,"2.02, 7.01, 9.01"
REXR,8/5/2021,8.01
REXR,8/9/2021,"1.01, 2.03, 8.01, 9.01"
REXR,9/22/2021,8.01
REXR,9/27/2021,"8.01, 9.01"
REXR,10/4/2021,8.01
REXR,10/20/2021,"2.02, 7.01, 9.01"
REXR,12/29/2021,"5.02, 5.05, 9.01"
REXR,1/14/2022,"8.01, 9.01"
REXR,2/9/2022,"2.02, 7.01, 9.01"
REXR,3/21/2022,"8.01, 9.01"
REXR,4/19/2022,"2.02, 7.01, 9.01"
REXR,5/27/2022,"1.01, 2.03, 9.01"
REXR,6/15/2022,5.07
REXR,7/20/2022,"1.01, 2.03, 8.01, 9.01"
REXR,10/19/2022,"2.02, 7.01, 9.01"
REXR,11/10/2022,"5.02, 9.01"
REXR,11/15/2022,"8.01, 9.01"
RGA,1/7/2020,5.02
RGA,1/9/2020,5.02
RGA,1/28/2020,"2.02, 9.01"
RGA,2/25/2020,8.01
RGA,3/3/2020,"7.01, 9.01"
RGA,5/5/2020,"2.02, 7.01, 9.01"
RGA,5/22/2020,"5.03, 5.07, 9.01"
RGA,6/5/2020,"8.01, 9.01"
RGA,6/9/2020,"1.01, 2.03, 8.01, 9.01"
RGA,8/4/2020,"2.02, 7.01, 9.01"
RGA,9/9/2020,"5.02, 7.01, 9.01"
RGA,11/5/2020,"2.02, 7.01, 9.01"
RGA,1/6/2021,"5.02, 7.01, 9.01"
RGA,2/8/2021,"2.02, 7.01, 9.01"
RGA,3/15/2021,"5.02, 9.01"
RGA,5/6/2021,"2.02, 7.01, 9.01"
RGA,5/20/2021,"5.02, 5.07, 9.01"
RGA,7/28/2021,"7.01, 9.01"
RGA,8/3/2021,"2.02, 7.01, 8.01, 9.01"
RGA,9/27/2021,5.02
RGA,11/4/2021,"2.02, 7.01, 9.01"
RGA,11/12/2021,5.02
RGA,12/1/2021,"7.01, 9.01"
RGA,12/9/2021,"7.01, 9.01"
RGA,12/14/2021,2.03
RGA,12/17/2021,"5.02, 9.01"
RGA,12/21/2021,"5.02, 7.01, 9.01"
RGA,1/3/2022,5.02
RGA,2/3/2022,"2.02, 7.01, 9.01"
RGA,3/7/2022,"7.01, 9.01"
RGA,3/31/2022,5.02
RGA,5/5/2022,"2.02, 7.01, 9.01"
RGA,5/16/2022,"1.01, 2.03, 9.01"
RGA,5/26/2022,5.07
RGA,5/31/2022,"5.02, 7.01, 9.01"
RGA,8/5/2022,"2.02, 7.01, 9.01"
RGA,9/15/2022,"8.01, 9.01"
RGA,9/19/2022,"5.02, 7.01, 9.01"
RGA,9/23/2022,"1.01, 2.03, 8.01, 9.01"
RGA,10/25/2022,"8.01, 9.01"
RGA,11/3/2022,"2.02, 7.01, 9.01"
RGA,11/10/2022,"8.01, 9.01"
RGA,12/20/2022,"5.03, 9.01"
RGEN,2/20/2020,"2.02, 9.01"
RGEN,2/27/2020,"5.02, 9.01"
RGEN,5/6/2020,"2.02, 9.01"
RGEN,5/15/2020,5.07
RGEN,6/15/2020,"5.02, 9.01"
RGEN,6/29/2020,"8.01, 9.01"
RGEN,7/10/2020,"1.01, 9.01"
RGEN,7/30/2020,"2.02, 9.01"
RGEN,10/27/2020,"7.01, 8.01, 9.01"
RGEN,11/5/2020,"2.02, 9.01"
RGEN,12/8/2020,"1.01, 8.01, 9.01"
RGEN,1/28/2021,"5.03, 9.01"
RGEN,2/24/2021,"2.02, 9.01"
RGEN,5/4/2021,"2.02, 9.01"
RGEN,5/19/2021,5.07
RGEN,7/27/2021,"2.02, 9.01"
RGEN,9/3/2021,8.01
RGEN,9/16/2021,"7.01, 8.01, 9.01"
RGEN,10/28/2021,"2.02, 9.01"
RGEN,12/16/2021,"7.01, 8.01, 9.01"
RGEN,1/4/2022,"5.02, 9.01"
RGEN,2/17/2022,"2.02, 9.01"
RGEN,3/8/2022,"1.01, 9.01"
RGEN,4/27/2022,"2.02, 9.01"
RGEN,6/1/2022,"5.02, 5.07, 8.01, 9.01"
RGEN,8/2/2022,"2.02, 9.01"
RGEN,11/1/2022,"2.02, 9.01"
RGLD,2/6/2020,"2.02, 9.01"
RGLD,4/9/2020,"2.02, 9.01"
RGLD,5/7/2020,"2.02, 9.01"
RGLD,7/7/2020,"2.02, 9.01"
RGLD,8/6/2020,"2.02, 9.01"
RGLD,9/17/2020,5.02
RGLD,9/30/2020,"8.01, 9.01"
RGLD,10/1/2020,"8.01, 9.01"
RGLD,10/13/2020,"2.02, 9.01"
RGLD,11/5/2020,"2.02, 9.01"
RGLD,11/19/2020,5.07
RGLD,1/12/2021,"2.02, 9.01"
RGLD,2/4/2021,"2.02, 9.01"
RGLD,3/8/2021,"5.02, 9.01"
RGLD,4/13/2021,"2.02, 9.01"
RGLD,5/6/2021,"2.02, 9.01"
RGLD,7/12/2021,"1.01, 2.03, 9.01"
RGLD,7/13/2021,"2.02, 9.01"
RGLD,8/11/2021,"5.03, 9.01"
RGLD,8/12/2021,"2.02, 9.01"
RGLD,10/15/2021,"2.02, 9.01"
RGLD,11/4/2021,"2.02, 9.01"
RGLD,11/18/2021,5.07
RGLD,1/11/2022,"2.02, 9.01"
RGLD,2/17/2022,"2.02, 9.01"
RGLD,4/11/2022,"5.02, 9.01"
RGLD,4/12/2022,"2.02, 8.01, 9.01"
RGLD,5/5/2022,"2.02, 9.01"
RGLD,5/25/2022,"5.02, 5.07, 9.01"
RGLD,8/2/2022,"1.01, 2.03, 7.01, 9.01"
RGLD,8/4/2022,"2.02, 9.01"
RGLD,8/29/2022,"5.03, 9.01"
RGLD,11/3/2022,"2.02, 9.01"
RGLD,11/18/2022,"5.05, 9.01"
RH,2/20/2020,"8.01, 9.01"
RH,3/30/2020,"2.02, 9.01"
RH,6/2/2020,"7.01, 9.01"
RH,6/4/2020,"2.02, 9.01"
RH,7/28/2020,5.07
RH,8/7/2020,"8.01, 9.01"
RH,9/9/2020,"2.02, 9.01"
RH,10/21/2020,"5.02, 9.01"
RH,12/9/2020,"2.02, 9.01"
RH,1/5/2021,"7.01, 9.01"
RH,3/24/2021,"2.02, 9.01"
RH,4/22/2021,"5.02, 8.01, 9.01"
RH,6/2/2021,"7.01, 9.01"
RH,6/9/2021,"2.02, 9.01"
RH,6/16/2021,"5.02, 8.01, 9.01"
RH,7/21/2021,5.07
RH,7/30/2021,"1.01, 2.03, 9.01"
RH,9/3/2021,5.02
RH,9/8/2021,"2.02, 9.01"
RH,10/25/2021,"1.01, 2.03, 7.01, 9.01"
RH,11/8/2021,"5.02, 7.01, 9.01"
RH,12/8/2021,"2.02, 9.01"
RH,2/4/2022,"5.02, 9.01"
RH,3/29/2022,"2.02, 9.01"
RH,3/31/2022,"7.01, 9.01"
RH,4/13/2022,"1.01, 9.01"
RH,4/14/2022,8.01
RH,4/18/2022,"1.01, 8.01, 9.01"
RH,5/17/2022,"1.01, 2.03, 7.01, 8.01, 9.01"
RH,6/2/2022,"2.02, 7.01, 9.01"
RH,6/29/2022,"2.02, 9.01"
RH,7/5/2022,5.07
RH,9/8/2022,"2.02, 9.01"
RH,12/8/2022,"8.01, 9.01"
RH,12/8/2022,"2.02, 9.01"
RLI,1/22/2020,"2.02, 9.01"
RLI,1/27/2020,"7.01, 9.01"
RLI,2/13/2020,"8.01, 9.01"
RLI,3/31/2020,"1.01, 1.02, 2.03, 9.01"
RLI,4/21/2020,"2.02, 8.01, 9.01"
RLI,4/27/2020,"7.01, 9.01"
RLI,5/7/2020,"8.01, 9.01"
RLI,5/8/2020,"5.03, 9.01"
RLI,7/22/2020,"2.02, 9.01"
RLI,7/24/2020,"7.01, 9.01"
RLI,8/21/2020,"8.01, 9.01"
RLI,9/29/2020,"8.01, 9.01"
RLI,10/21/2020,"2.02, 9.01"
RLI,10/23/2020,"7.01, 9.01"
RLI,11/12/2020,"8.01, 9.01"
RLI,11/17/2020,"5.02, 7.01, 8.01, 9.01"
RLI,1/27/2021,"2.02, 9.01"
RLI,2/1/2021,"7.01, 9.01"
RLI,2/11/2021,"8.01, 9.01"
RLI,4/21/2021,"2.02, 9.01"
RLI,4/28/2021,"7.01, 9.01"
RLI,5/6/2021,"8.01, 9.01"
RLI,5/7/2021,5.07
RLI,7/21/2021,"2.02, 9.01"
RLI,7/23/2021,"7.01, 9.01"
RLI,7/29/2021,"8.01, 9.01"
RLI,10/6/2021,"8.01, 9.01"
RLI,10/20/2021,"2.02, 9.01"
RLI,10/22/2021,"7.01, 9.01"
RLI,11/10/2021,"5.02, 8.01, 9.01"
RLI,1/26/2022,"2.02, 9.01"
RLI,1/28/2022,"7.01, 9.01"
RLI,2/15/2022,"8.01, 9.01"
RLI,3/14/2022,"1.01, 9.01"
RLI,4/20/2022,"2.02, 9.01"
RLI,4/22/2022,"7.01, 9.01"
RLI,5/5/2022,"8.01, 9.01"
RLI,5/6/2022,5.07
RLI,7/20/2022,"2.02, 9.01"
RLI,7/22/2022,"7.01, 9.01"
RLI,8/17/2022,"8.01, 9.01"
RLI,8/23/2022,5.02
RLI,10/3/2022,"2.01, 9.01"
RLI,10/14/2022,"8.01, 9.01"
RLI,10/19/2022,"2.02, 9.01"
RLI,11/1/2022,"5.02, 9.01"
RLI,11/10/2022,"8.01, 9.01"
RMBS,1/29/2018,"2.02, 9.01"
RMBS,5/7/2018,"2.02, 9.01"
RMBS,7/30/2018,"2.02, 9.01"
RMBS,10/29/2018,"2.02, 9.01"
RMBS,1/28/2019,"2.02, 9.01"
RMBS,4/22/2019,"2.02, 9.01"
RMBS,7/29/2019,"2.02, 9.01"
RMBS,11/4/2019,"2.02, 9.01"
RMBS,1/27/2020,"2.02, 9.01"
RMBS,5/4/2020,"2.02, 9.01"
RMBS,8/3/2020,"2.02, 9.01"
RMBS,11/2/2020,"2.02, 8.01, 9.01"
RMBS,2/1/2021,"2.02, 9.01"
RMBS,5/3/2021,"2.02, 9.01"
RMBS,8/2/2021,"2.02, 9.01"
RMBS,11/1/2021,"2.02, 9.01"
RMBS,2/7/2022,"2.02, 9.01"
RMBS,5/2/2022,"2.02, 9.01"
RMBS,8/1/2022,"2.02, 9.01"
RMBS,10/31/2022,"2.02, 9.01"
RNR,1/3/2020,"1.01, 2.03, 9.01"
RNR,1/6/2020,"8.01, 9.01"
RNR,1/9/2020,"1.01, 8.01, 9.01"
RNR,2/4/2020,"2.02, 9.01"
RNR,2/5/2020,"7.01, 9.01"
RNR,2/25/2020,"8.01, 9.01"
RNR,5/6/2020,"2.02, 9.01"
RNR,5/20/2020,5.07
RNR,6/5/2020,"1.01, 3.02, 8.01, 9.01"
RNR,6/12/2020,7.01
RNR,7/10/2020,"8.01, 9.01"
RNR,7/28/2020,"2.02, 9.01"
RNR,10/13/2020,"2.02, 7.01, 9.01"
RNR,10/27/2020,"2.02, 9.01"
RNR,11/3/2020,"1.01, 2.03, 9.01"
RNR,12/4/2020,"5.02, 7.01, 9.01"
RNR,1/5/2021,"1.01, 2.03, 9.01"
RNR,1/13/2021,"2.02, 7.01, 9.01"
RNR,1/26/2021,"2.02, 9.01"
RNR,3/3/2021,"8.01, 9.01"
RNR,4/14/2021,"2.02, 7.01, 9.01"
RNR,4/28/2021,"2.02, 9.01"
RNR,5/6/2021,5.07
RNR,6/1/2021,7.01
RNR,7/12/2021,"1.01, 3.03, 8.01, 9.01"
RNR,7/22/2021,"2.02, 9.01"
RNR,8/3/2021,"4.01, 9.01"
RNR,10/12/2021,"2.02, 7.01, 9.01"
RNR,10/25/2021,"2.02, 9.01"
RNR,11/3/2021,"1.01, 2.03, 9.01"
RNR,12/22/2021,"1.01, 2.03, 9.01"
RNR,1/25/2022,"2.02, 9.01"
RNR,2/8/2022,"5.02, 8.01, 9.01"
RNR,4/5/2022,"7.01, 9.01"
RNR,5/3/2022,"2.02, 9.01"
RNR,5/17/2022,"5.02, 5.07, 9.01"
RNR,6/8/2022,7.01
RNR,7/25/2022,"2.02, 9.01"
RNR,10/19/2022,"2.02, 7.01, 9.01"
RNR,11/1/2022,"2.02, 9.01"
RNR,11/9/2022,"5.02, 8.01, 9.01"
RNR,11/22/2022,"1.01, 2.03, 9.01"
RNST,1/16/2018,"2.02, 9.01"
RNST,2/7/2018,"7.01, 9.01"
RNST,4/24/2018,"2.02, 9.01"
RNST,4/27/2018,"5.02, 5.07"
RNST,5/7/2018,"7.01, 9.01"
RNST,5/21/2018,"5.02, 9.01"
RNST,7/5/2018,5.02
RNST,7/17/2018,"2.02, 9.01"
RNST,7/20/2018,"5.03, 9.01"
RNST,7/31/2018,"7.01, 9.01"
RNST,8/6/2018,"8.01, 9.01"
RNST,9/7/2018,"1.01, 2.01, 2.03, 5.02, 9.01"
RNST,10/19/2018,"5.02, 9.01"
RNST,10/22/2018,"2.02, 9.01"
RNST,10/25/2018,"8.01, 9.01"
RNST,11/7/2018,"7.01, 9.01"
RNST,1/22/2019,"2.02, 9.01"
RNST,2/14/2019,"7.01, 9.01"
RNST,4/23/2019,"2.02, 9.01"
RNST,5/1/2019,5.07
RNST,5/6/2019,"7.01, 9.01"
RNST,7/22/2019,"2.02, 9.01"
RNST,8/22/2019,5.02
RNST,9/4/2019,"7.01, 9.01"
RNST,10/21/2019,"2.02, 9.01"
RNST,11/13/2019,"7.01, 9.01"
RNST,11/18/2019,5.02
RNST,1/21/2020,"2.02, 9.01"
RNST,2/13/2020,"7.01, 9.01"
RNST,4/15/2020,"8.01, 9.01"
RNST,4/28/2020,"2.02, 7.01, 9.01"
RNST,4/30/2020,5.07
RNST,5/7/2020,"7.01, 9.01"
RNST,5/8/2020,"5.02, 9.01"
RNST,7/27/2020,"2.02, 7.01, 9.01"
RNST,7/31/2020,"5.02, 9.01"
RNST,8/10/2020,"7.01, 9.01"
RNST,8/26/2020,"7.01, 9.01"
RNST,9/10/2020,"7.01, 9.01"
RNST,10/27/2020,"2.02, 7.01, 9.01"
RNST,11/9/2020,"7.01, 9.01"
RNST,12/18/2020,"5.02, 9.01"
RNST,1/26/2021,"2.02, 7.01, 9.01"
RNST,2/10/2021,"7.01, 9.01"
RNST,4/27/2021,"2.02, 7.01, 9.01"
RNST,4/30/2021,"7.01, 9.01"
RNST,4/30/2021,"5.02, 5.03, 5.07, 9.01"
RNST,7/27/2021,"2.02, 7.01, 9.01"
RNST,8/13/2021,"7.01, 9.01"
RNST,10/28/2021,"2.02, 7.01, 9.01"
RNST,11/9/2021,"7.01, 9.01"
RNST,1/25/2022,"2.02, 7.01, 9.01"
RNST,1/28/2022,"5.03, 9.01"
RNST,2/16/2022,"7.01, 9.01"
RNST,4/26/2022,"2.02, 7.01, 9.01"
RNST,4/29/2022,"7.01, 9.01"
RNST,4/29/2022,"5.07, 9.01"
RNST,7/26/2022,"2.02, 7.01, 9.01"
RNST,7/29/2022,5.02
RNST,8/17/2022,"7.01, 9.01"
RNST,10/25/2022,"2.02, 7.01, 9.01"
RNST,11/3/2022,"7.01, 9.01"
ROCK,2/23/2018,"2.02, 7.01, 9.01"
ROCK,5/7/2018,"2.02, 5.02, 5.07, 7.01, 8.01, 9.01"
ROCK,6/6/2018,"5.02, 8.01, 9.01"
ROCK,7/26/2018,"2.02, 7.01, 9.01"
ROCK,8/23/2018,"8.01, 9.01"
ROCK,11/1/2018,"2.02, 5.02, 7.01, 9.01"
ROCK,12/20/2018,"8.01, 9.01"
ROCK,1/7/2019,"5.02, 9.01"
ROCK,1/25/2019,"1.01, 8.01, 9.01"
ROCK,2/21/2019,"2.02, 7.01, 9.01"
ROCK,3/19/2019,"5.02, 9.01"
ROCK,5/6/2019,"2.02, 5.07, 7.01, 9.01"
ROCK,7/26/2019,"2.02, 7.01, 9.01"
ROCK,10/25/2019,"2.02, 7.01, 9.01"
ROCK,1/17/2020,"8.01, 9.01"
ROCK,2/19/2020,"1.01, 8.01, 9.01"
ROCK,3/3/2020,"2.02, 5.02, 7.01, 9.01"
ROCK,5/8/2020,"2.02, 5.07, 7.01, 9.01"
ROCK,7/21/2020,8.01
ROCK,8/5/2020,"2.02, 7.01, 9.01"
ROCK,10/29/2020,"2.02, 7.01, 9.01"
ROCK,1/5/2021,"1.01, 8.01, 9.01"
ROCK,2/25/2021,"2.02, 5.02, 7.01, 8.01, 9.01"
ROCK,3/2/2021,"5.02, 9.01"
ROCK,5/6/2021,"2.02, 5.07, 7.01, 8.01, 9.01"
ROCK,8/3/2021,"2.02, 7.01, 9.01"
ROCK,10/27/2021,"2.02, 5.02, 8.01, 9.01"
ROCK,11/17/2021,"7.01, 9.01"
ROCK,1/27/2022,"2.02, 9.01"
ROCK,2/23/2022,"2.02, 5.02, 9.01"
ROCK,5/4/2022,"2.02, 8.01, 9.01"
ROCK,5/5/2022,"5.07, 8.01, 9.01"
ROCK,8/3/2022,"2.02, 9.01"
ROCK,8/23/2022,"8.01, 9.01"
ROCK,11/3/2022,"2.02, 9.01"
ROCK,12/5/2022,"5.02, 9.01"
ROCK,12/9/2022,"3.03, 5.03, 8.01, 9.01"
ROCK,12/9/2022,"1.01, 1.02, 2.03, 7.01, 9.01"
ROCK,12/27/2022,"5.02, 9.01"
ROG,5/7/2018,5.07
ROG,5/18/2018,5.02
ROG,2/13/2019,"5.02, 9.01"
ROG,5/15/2019,"5.02, 5.07"
ROG,6/14/2019,5.02
ROG,9/9/2019,5.02
ROG,10/30/2019,"2.02, 7.01, 9.01"
ROG,2/14/2020,5.02
ROG,2/20/2020,"2.02, 7.01, 9.01"
ROG,4/30/2020,"2.02, 7.01, 9.01"
ROG,5/12/2020,"5.07, 9.01"
ROG,7/31/2020,"2.02, 7.01, 9.01"
ROG,7/31/2020,"2.02, 9.01"
ROG,10/16/2020,"1.01, 2.03, 9.01"
ROG,10/29/2020,"2.02, 7.01, 9.01"
